"Nombre de la campaña","Nombre del conjunto de anuncios","Nombre del anuncio",Semana,Inicio,Fin,"Presupuesto de la campaña","Tipo de presupuesto de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (USD)","Tipo de resultado",Resultados,"Coste por resultado",Application,"Coste por Application","All Leads","Coste por All Leads","event registration","Coste por event registration",Alcance,Impresiones,"Clics en el enlace","CTR (porcentaje de clics en el enlace)","CPC (Coste por clic en el enlace)","CPM (coste por 1000 impresiones)","Coste por ThruPlay",Objetivo,"Inicio del informe","Fin del informe"
RMTEU_Spain_Global_Meta_Conversion_AISchool,AI,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ML,Analytics,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-08-12 - 2024-08-18",2024-02-12,2024-02-28,1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_Tech_Lab,01_Prospecting_Broad_Tech_Lab,09_Video_Tech_1v3_TodoElMund,"2024-08-12 - 2024-08-18",2025-06-26,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners","AISchool_AIProducts - Copy","2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,17_Broad_MejorValoradaEU,17_Image_MejorValoradaEU,"2024-08-12 - 2024-08-18",2025-06-20,"En curso","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,01_Video_ISA_PauEscuelaTech,"2024-08-12 - 2024-08-18",2025-06-13,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion,"LAA - Web Application",Generic_UX,"2024-08-12 - 2024-08-18",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,02_Video_ISA_ElisaEstudiar,"2024-08-12 - 2024-08-18",2025-06-13,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ABO_FinancingOptions_BCAS,Retargeting_Visitors_30d,Video_AllPlacements_Static_FinancingOptions_Elisa,"2024-08-12 - 2024-08-18",2024-07-03,"En curso","Con el presupuesto del conjunto de anuncios",,11,Diario,290.55,"All Leads",21,13.83571429,14,20.75357143,22,13.20681818,,,33687,44540,141,0.31656938,2.0606383,6.5233498,0.28597441,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"LLA - All Leads","UGC_Pablo_AllCourses_ES_LookalikeAudience_AllPlacements_Video - Copy","2024-08-12 - 2024-08-18",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AI,Ad2,"New Sales Ad","2024-08-12 - 2024-08-18",2024-03-04,2024-03-30,2559,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_FBAudience_Interests,Image_Feed_Static_Croqueta,"2024-08-12 - 2024-08-18",2024-06-19,2024-06-30,"Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,,,,,0,0,,,,,,LINK_CLICKS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_Visuals,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,01_Prospecting_Interests_Interview,01_Video_Interview,"2024-08-12 - 2024-08-18",2025-04-04,"En curso","Con el presupuesto del conjunto de anuncios",,48,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion,"All - Web Application",Generic_UX,"2024-08-12 - 2024-08-18",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Influencer_ES,"RTG - All placements - Copy",SergioPol,"2024-08-12 - 2024-08-18",2023-01-11,"En curso",80,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_AIProducts,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,"Prospecting_FBAudience_Interests_Computer science",Image_AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-06-17,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AI,Ad3,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-04-04,2024-04-30,2808,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"Prospecting - All Leads","UGC_Laura_AllCourses_ES_Prospecting_AllPlacements_Video - Copy","2024-08-12 - 2024-08-18",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,ML,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-08-12 - 2024-08-18",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_ComputerScience,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-06-06,2024-07-31,1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_Python - Copy 2","2024-08-12 - 2024-08-18",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_IT,Image_AllPlacements_Carrousel,"2024-08-12 - 2024-08-18",2024-05-31,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_FBAudience_Interests_InformationTech,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-06-06,2024-07-31,1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES,LLA,Data,"2024-08-12 - 2024-08-18",2022-11-17,"En curso","Con el presupuesto del conjunto de anuncios",,34,Diario,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion,"All - All Leads",Generic_CS,"2024-08-12 - 2024-08-18",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,15_Broad_CareerServices,15_Image_CareerServices,"2024-08-12 - 2024-08-18",2025-06-20,"En curso","Con el presupuesto del conjunto de anuncios",,2,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_Summer,Prospecting,SummerCampaign_Silla,"2024-08-12 - 2024-08-18",2024-05-14,"En curso",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Awareness_Omnipresent,08_Broad_MasterInterviewCY,08_Video_MasterInterviewCY,"2024-08-12 - 2024-08-18",2025-05-20,"En curso","Con el presupuesto del conjunto de anuncios",,1,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_AWARENESS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_Tech_Lab,01_Prospecting_Broad_Tech_Lab,03_Video_Masters_PregEspanol,"2024-08-12 - 2024-08-18",2025-06-13,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ABO_FinancingOptions_BCAS,Prospecting_LLA_Apps,"Video_AllPlacements_Static_FinancingOptions_ElisaVerano - Copy","2024-08-12 - 2024-08-18",2024-06-19,"En curso","Con el presupuesto del conjunto de anuncios",,71,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,AI,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,Adrizip1,UGC_AdriZip_AllCourses_ES_Prospecting_AllPlacements_Video,"2024-08-12 - 2024-08-18",2024-04-01,"En curso","Con el presupuesto del conjunto de anuncios",,5,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,"Web Design + CD&Others","New Sales Ad - Copy 2","2024-08-12 - 2024-08-18",2022-10-20,2022-11-20,1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_UX,Prospecting,"New Sales Ad - Copy","2024-08-12 - 2024-08-18",2024-04-03,"En curso",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion,"LAA - Web Application",Generic_WD,"2024-08-12 - 2024-08-18",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_APAC,01_Prospecting_Broad_APAC,07_Image_APAC_DominaIA,"2024-08-12 - 2024-08-18",2025-06-24,"En curso",109,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set","AISchool_UISkills - Copy 2","2024-08-12 - 2024-08-18",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"RTG - All Leads","Miquel_AllCourses_ES_LookalikeAudience_AllPlacements_Video - Copy","2024-08-12 - 2024-08-18",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_DA,"LAA - Stories","New Sales Ad","2024-08-12 - 2024-08-18",2024-04-07,"En curso",15,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_FBAudience_Interests_DigitalMarketing,Image_AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-09-26,"En curso",185,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,"Prospecting_FBAudience_Interests_Computer science",Video_AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-06-17,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_Interests,Image_02,"2024-08-12 - 2024-08-18",2024-11-03,"En curso","Con el presupuesto del conjunto de anuncios",,27.68,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_MKT_EN_CBO,Prospecting_Interests,Video_AllPlacements_Static_2,"2024-08-12 - 2024-08-18",2024-11-03,"En curso","Con el presupuesto del conjunto de anuncios",,27.68,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners","AISchool_UISkills - Copy 2","2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Banners",AISchool_AIProducts,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners",AISchool_Visuals,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Prospecting - Banners",AISchool_AIProducts,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_DA_ES,CD,courses2stories,"2024-08-12 - 2024-08-18",2022-09-20,"En curso",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ML,RTG,DataScience_EN_Prospecting_AllPlacements_Video,"2024-08-12 - 2024-08-18",2024-05-07,2024-05-19,686,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_WD_ES,courses_Feed,courses1feed,"2024-08-12 - 2024-08-18",2022-09-20,"En curso",27,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"LAA - Videos",AISchool_AIProducts,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO_SummerCampaign_July2024,Prospecting_LLA_BST_1-2,Image_Feed_Static_Croqueta,"2024-08-12 - 2024-08-18",2024-06-19,2024-06-30,"Con el presupuesto del conjunto de anuncios",,25,Diario,0,,,,,,,,,,0,0,,,,,,LINK_CLICKS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ISA_Lab,01_Prospecting_Broad_ISA_Lab,07_Video_ISA_1v1_LoPeorNoEs,"2024-08-12 - 2024-08-18",2025-06-26,"En curso",195,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool__Advantage+,"RMTEU_Spain_Global_Meta_Conversion_AISchool_AdvantageShopping Ad set",AISchool_Python,"2024-08-12 - 2024-08-18",2024-04-29,2024-05-14,"Con el presupuesto del conjunto de anuncios",,357,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion,"All - Web Application",Andreina,"2024-08-12 - 2024-08-18",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,"Web Design + CD&Others","New Sales Ad - Copy","2024-08-12 - 2024-08-18",2022-10-20,2022-11-20,1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_EmbeddedForms_Masters,02_Prospecting_Broad_Tour,04_Video_Tour_NoQ,"2024-08-12 - 2024-08-18",2025-04-10,"En curso","Con el presupuesto del conjunto de anuncios",,70,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_LEADS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ML,DataScience,DataScience_EN_Prospecting_AllPlacements_Video,"2024-08-12 - 2024-08-18",2024-02-12,2024-02-28,1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,"Prospecting_FBAudience_Interests_Computer science",Image_AllPlacements_Carrousel,"2024-08-12 - 2024-08-18",2024-06-17,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,Productivity,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 3","2024-08-12 - 2024-08-18",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_TypeformQualified_Masters,02_Broad_Master_ElenaF2F,03_Video_Master_ElenaF2F,"2024-08-12 - 2024-08-18",2025-05-27,"En curso","Con el presupuesto del conjunto de anuncios",,55,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_UX,LAA,"New Sales Ad","2024-08-12 - 2024-08-18",2024-04-03,"En curso",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ML_EN_CBO,Prospecting_FBAudience_Interests_DigitalData,Video_AllPlacements_Static_Ellie_ML,"2024-08-12 - 2024-08-18",2024-06-05,2024-07-31,2485,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ABO,Prospecting_FBAudience_Interests_IT,Video_AllPlacements_Static,"2024-08-12 - 2024-08-18",2024-05-31,"En curso","Con el presupuesto del conjunto de anuncios",,100,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_Masters,01_Prospecting_Broad_Interview,01_Video_Interview,"2024-08-12 - 2024-08-18",2025-03-04,"En curso","Con el presupuesto del conjunto de anuncios",,50,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,Productivity,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy","2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AI,Ad4,"New Sales Ad","2024-08-12 - 2024-08-18",2024-04-12,2024-04-30,520,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_ES_ISA,Retargeting_Visitors_Web30d,R4_Image_LastCall,"2024-08-12 - 2024-08-18",2025-05-16,"En curso","Con el presupuesto del conjunto de anuncios",,21,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
"RMTEU_Spain_Global_Meta_EmbeddedForms_Masters TUNI",RMTEU_Spain_Global_Meta_EmbeddedForms_Masters,RMTEU_Spain_Global_Meta_EmbeddedForms_Masters,"2024-08-12 - 2024-08-18",2025-04-24,2025-04-24,"Con el presupuesto del conjunto de anuncios",,666666,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_DV,Ad2,"New Sales Ad","2024-08-12 - 2024-08-18",2024-03-04,2024-03-30,3591,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"LLA - All Leads",VictoriaMateucci_AllCourses_ES_LookalikeAudience_AllPlacements_Video,"2024-08-12 - 2024-08-18",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,Mimi1,UGC_Mimi1_AllCourses_ES_Prospecting_AllPlacements_Video,"2024-08-12 - 2024-08-18",2024-04-01,"En curso","Con el presupuesto del conjunto de anuncios",,5,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_TypeformQualified_Masters,02_Broad_Master_ElenaF2F,03_Video_Master_ElenaF2F,"2024-08-12 - 2024-08-18",2025-05-30,"En curso","Con el presupuesto del conjunto de anuncios",,44,Diario,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ML,Python,"DataScience_EN_Prospecting_AllPlacements_Video - Copy","2024-08-12 - 2024-08-18",2024-02-12,2024-02-28,1306,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion,RTG,Testimonial_WD,"2024-08-12 - 2024-08-18",2023-01-19,"En curso",68,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,CONVERSIONS,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Leads_EN_UX_ShortCourse,"Web Design + CD&Others","New Sales Ad","2024-08-12 - 2024-08-18",2022-10-20,2022-11-20,1500,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_UGC,"Prospecting - All Leads",VictoriaMateucci_AllCourses_ES_Prospecting_AllPlacements_Video,"2024-08-12 - 2024-08-18",2023-08-02,"En curso",45,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,IT,"AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-08-12 - 2024-08-18",2024-03-07,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Small Business Owners","AISchool_AI_EN_Prospecting_AllPlacement_StaticBanner - Copy 2","2024-08-12 - 2024-08-18",2024-03-08,2024-04-07,"Con el presupuesto del conjunto de anuncios",,250,"Toda la campaña",0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES_Becas,Prospecting,"Becas_AllCourses_ES_Prospecting_AllPlacements_Video - Copy","2024-08-12 - 2024-08-18",2024-01-23,"En curso",20,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_ES,RTG,VictoriaMateucci_AllCourses_ES_Retargeting_AllPlacements_Video,"2024-08-12 - 2024-08-18",2023-07-05,"En curso",44,Diario,"Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Prospecting_AI_EN_CBO,Prospecting_CustomList_BST,Video_AllPlacements_Static_Ellie_AI,"2024-08-12 - 2024-08-18",2024-06-06,2024-07-31,1654,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
RMTEU_Spain_Global_Meta_Conversion_AISchool,"Retargeting - Videos",AISchool_AIProducts,"2024-08-12 - 2024-08-18",2024-04-16,2024-05-05,1050,"Toda la campaña","Con el presupuesto de la campaña",,0,,,,,,,,,,0,0,,,,,,OUTCOME_SALES,2024-08-12,2024-08-18
